"gene","Xist_RIP_r","Airn_RIP_r","Kcnq1ot1_RIP_r","Xist_network_r","Airn_network_r","Kcnq1ot1_network_r","total_intra","rare","prev","rare_ratio","mean_silhouette","modularity","genetype"
"Nat8f1_chr6_85910154_85915687_-_ENSMUSG00000057103.11_ENSMUSG00000057103.11.unspliced",0.40262618,0.721381052,0.646992008,0.244216013107302,0.334819632749782,0.260108392295538,66,16,47,0.242424242424242,0.154614736122335,-0.00857907253269916,"protein_coding"
"Nat8f4_chr6_85899051_85904884_-_ENSMUSG00000068299.11_ENSMUSG00000068299.11.unspliced",0.669806821,0.581033792,0.386667438,0.0267828158905765,0.0813951600430748,0.0316834302025541,45,23,20,0.511111111111111,0.152601347521823,0.0629065743944637,"protein_coding"
"Nat8l_chr5_33995984_34005916_+_ENSMUSG00000048142.9_ENSMUSG00000048142.9.unspliced",-0.145014577,-0.20072964,-0.144993925,0.192629795227738,0.366233480201652,0.20968590660769,77,31,45,0.402597402597403,0.232978732865122,0.0745599301263101,"protein_coding"
"Nat9_chr11_115182832_115187859_-_ENSMUSG00000015542.17_ENSMUSG00000015542.17.unspliced",0.042481379,0.183546522,0.159542563,0.041760710335088,0.178731043554375,0.198668341635458,74,24,49,0.324324324324324,0.236978814903678,-0.0279782380140657,"protein_coding"
"Natd1_chr11_60902246_60914750_-_ENSMUSG00000018931.3_ENSMUSG00000018931.3.unspliced",-0.12765043,-0.016565068,0.282709887,0.231596665012506,0.291668975202233,0.236959046673519,71,9,58,0.126760563380282,0.280424400060316,0.0309508062484253,"protein_coding"
"Nav1_chr1_135434580_135688105_-_ENSMUSG00000009418.16_ENSMUSG00000009418.16.unspliced",-0.025702986,0.623099149,0.871048691,0.151282830871784,0.237750987420489,0.199215762570886,41,7,33,0.170731707317073,0.156975710833483,-0.0133497422765753,"protein_coding"
"Nav2_chr7_48908716_49610090_+_ENSMUSG00000052512.17_ENSMUSG00000052512.17.unspliced",0.025651581,0.630769943,0.863061346,0.372469362374505,0.313155450694643,0.331912625137816,90,14,71,0.155555555555556,0.310709031153317,-0.0127336860670194,"protein_coding"
"Naxd_chr8_11497506_11514960_+_ENSMUSG00000031505.11_ENSMUSG00000031505.11.unspliced",-0.030848189,0.680002221,0.76524382,0.230217983916024,0.255664952336737,0.303813181817231,78,11,65,0.141025641025641,0.285161770713591,-0.0296633197039491,"protein_coding"
"Naxe_chr3_88056520_88058495_-_ENSMUSG00000028070.7_ENSMUSG00000028070.7.unspliced",-0.104273204,-0.133843478,-0.131558708,0.0953344536820385,0.212439359922993,0.266932463829093,83,44,38,0.530120481927711,0.281885974839214,0.000740432227312706,"protein_coding"
"Nbas_chr12_13269133_13583811_+_ENSMUSG00000020576.10_ENSMUSG00000020576.10.unspliced",-0.012727695,0.15930522,0.462717918,0.0995116480928488,0.309275900248378,0.332198758966526,70,16,52,0.228571428571429,0.157804541997665,-0.00175811548405633,"protein_coding"
"Nbas_chr12_13269133_13583811_+_ENSMUSG00000020576.10_ENSMUST00000042953.9",-0.111170533,-0.3019159,-0.433294567,0.126374855844169,0.240492634091245,0.191739635693297,NA,NA,NA,NA,NA,NA,"protein_coding"
"Nbdy_chrX_153723590_153741920_+_ENSMUSG00000086316.8_ENSMUSG00000086316.8.unspliced",-0.125781115,0.30662064,0.410549407,0.315269156773267,0.3348207791729,0.35792181771075,55,18,35,0.327272727272727,0.180548655621969,-0.018512097180121,"protein_coding"
"Nbea_chr3_55625195_56183701_-_ENSMUSG00000027799.12_ENSMUSG00000027799.12.unspliced",-0.033195133,0.213082081,0.475347492,0.0979658640609387,0.102515262964843,0.196541477317008,73,24,47,0.328767123287671,0.279281131198507,0.0210502958579882,"protein_coding"
"Nbea_chr3_55625195_56183701_-_ENSMUSG00000027799.12_ENSMUST00000029374.7",-0.085987448,-0.194054883,-0.324877296,0.217516462689912,0.19344832318783,0.245985208641581,57,8,49,0.140350877192982,0.156333176955146,0.0102615356445312,"protein_coding"
"Nbeal1_chr1_60180599_60338328_+_ENSMUSG00000073664.11_ENSMUSG00000073664.11.unspliced",-0.000772568,0.348585204,0.42519351,0.328232307440804,0.341841426324648,0.320890901372567,53,11,41,0.207547169811321,0.177604153602342,-0.00889154128086421,"protein_coding"
"Nbeal1_chr1_60180599_60338328_+_ENSMUSG00000073664.11_ENSMUST00000160834.7",0.288499045,0.025013849,-0.124936213,0.444398381108072,0.415661135113763,0.381427534139824,88,5,78,0.0568181818181818,0.191015500735649,0.0214404432132964,"protein_coding"
"Nbeal2_chr9_110624789_110654161_-_ENSMUSG00000056724.15_ENSMUSG00000056724.15.unspliced",-0.181953897,0.173994478,0.238775069,0.237932367084887,0.237578367123744,0.311059185065887,91,2,87,0.021978021978022,0.181799830640972,0.0153674996332339,"protein_coding"
"Nbl1_chr4_139082284_139092993_-_ENSMUSG00000041120.6_ENSMUSG00000041120.6.unspliced",0.141325016,-0.055239665,0.064648043,0.0926432483738875,0.0427272465973118,0.0400734519314854,76,15,55,0.197368421052632,0.157616905546579,-0.0150550214677543,"protein_coding"
"Nbn_chr4_15957925_15992589_+_ENSMUSG00000028224.14_ENSMUSG00000028224.14.unspliced",-0.033575394,0.216364249,0.47054292,0.190572934221898,0.285899014503658,0.32927971591817,90,20,67,0.222222222222222,0.270186122611755,0.0184928251178685,"protein_coding"
"Nbr1_chr11_101552149_101581951_+_ENSMUSG00000017119.19_ENSMUSG00000017119.19.unspliced",-0.056075661,0.654482688,0.64261512,0.112859127231529,0.19987519590986,0.172788981226699,NA,NA,NA,NA,NA,NA,"protein_coding"
"Nbr1_chr11_101552149_101581951_+_ENSMUSG00000017119.19_ENSMUST00000107212.7",NA,NA,NA,0.0918065126883474,0.10085343476408,0.163835140844723,NA,NA,NA,NA,NA,NA,"protein_coding"
"Ncald_chr15_37366175_37792570_-_ENSMUSG00000051359.15_ENSMUST00000119730.7",-0.095198302,-0.049389465,-0.140564437,-0.0886708040442319,-0.0076806830460555,0.0182820702706488,NA,NA,NA,NA,NA,NA,"protein_coding"
"Ncam1_chr9_49502136_49798925_-_ENSMUSG00000039542.16_ENSMUSG00000039542.16.unspliced",-0.042958208,0.451333801,0.60274042,0.218471775640799,0.0949443100540241,0.0770396374074642,59,24,32,0.406779661016949,0.120735426217417,0.00622335588857003,"protein_coding"
"Ncapd2_chr6_125168007_125191701_-_ENSMUSG00000038252.13_ENSMUSG00000038252.13.unspliced",0.01387906,0.34572111,0.634695181,0.0789112473556537,0.158305553092814,0.229394650127073,NA,NA,NA,NA,NA,NA,"protein_coding"
"Ncapd3_chr9_27030175_27095315_+_ENSMUSG00000035024.16_ENSMUSG00000035024.16.unspliced",-0.033968593,0.489680989,0.648088965,0.295574173208918,0.37069690429735,0.30987069754442,89,9,78,0.101123595505618,0.188792553901633,0.0385151652331371,"protein_coding"
"Ncapg_chr5_45669919_45700546_+_ENSMUSG00000015880.13_ENSMUSG00000015880.13.unspliced",-0.15454879,-0.098531414,-0.062256282,0.135400712307135,0.248798886899807,0.239266440451766,81,26,52,0.320987654320988,0.239745994796861,0.01667269993317,"protein_coding"
"Ncapg2_chr12_116405402_116463731_+_ENSMUSG00000042029.7_ENSMUSG00000042029.7.unspliced",-0.096197481,0.185988774,0.374463706,0.183385206017217,0.35371830785944,0.269936179181709,70,15,51,0.214285714285714,0.135793446797702,-0.00685185185185186,"protein_coding"
"Ncaph_chr2_127103809_127133954_-_ENSMUSG00000034906.15_ENSMUSG00000034906.15.unspliced",-0.142826784,0.171513203,0.450361521,0.18821749663172,0.306684256825772,0.283994782465957,88,21,65,0.238636363636364,0.198634125838062,0.107774263036348,"protein_coding"
"Ncaph2_chr15_89355719_89372826_+_ENSMUSG00000008690.15_ENSMUSG00000008690.15.unspliced",-0.038373473,0.408246655,0.645590747,0.0835830498398527,0.246790327585666,0.324997772917013,79,27,48,0.341772151898734,0.396440340245738,0.127857048487251,"protein_coding"
"Ncbp1_chr4_46138613_46172403_+_ENSMUSG00000028330.8_ENSMUSG00000028330.8.unspliced",-0.039766685,0.334818124,0.527135554,0.182258395215884,0.207376115227571,0.275320610078865,86,1,83,0.0116279069767442,0.339349363401619,0.0178610563225948,"protein_coding"
"Ncbp2_chr16_31948513_31961781_+_ENSMUSG00000022774.13_ENSMUSG00000022774.13.unspliced",-0.125281514,0.430410321,0.354747696,-0.0481845652267238,0.14196800162731,0.18140501859789,55,23,29,0.418181818181818,0.263760497363164,-0.00652026196706618,"protein_coding"
"Ncbp3_chr11_73047783_73089317_+_ENSMUSG00000020783.14_ENSMUSG00000020783.14.unspliced",-0.094004378,0.061262255,0.349314945,0.235110719519217,0.269762696920213,0.368733108733159,72,9,59,0.125,0.220929809131309,0.0396219281663516,"protein_coding"
"Ncdn_chr4_126743750_126753438_-_ENSMUSG00000028833.13_ENSMUSG00000028833.13.unspliced",0.353588244,0.511568768,0.439275312,0.124510123112028,0.356225657960391,0.249455562768618,68,29,35,0.426470588235294,0.229817826826128,-0.0155281207133059,"protein_coding"
"Nceh1_chr3_27182965_27284608_+_ENSMUSG00000027698.14_ENSMUSG00000027698.14.unspliced",-0.072363229,0.237353894,0.586391198,0.179722227497427,0.222363407588597,0.157209012335237,59,11,46,0.186440677966102,0.24112960600246,-0.00863139131449673,"protein_coding"
"Ncf2_chr1_152800194_152836991_+_ENSMUSG00000026480.12_ENSMUST00000027754.6",NA,NA,NA,0.0068546613839669,-7.45170099601948e-05,0.0258672673988691,NA,NA,NA,NA,NA,NA,"protein_coding"
"Nck1_chr9_100492293_100546134_-_ENSMUSG00000032475.15_ENSMUSG00000032475.15.unspliced",-0.076114559,0.085827201,0.309662484,0.309961650944878,0.331560813458282,0.325910833495037,89,3,83,0.0337078651685393,0.450796133577259,-0.0140214351819602,"protein_coding"
"Nck2_chr1_43444579_43570515_+_ENSMUSG00000066877.11_ENSMUSG00000066877.11.unspliced",-0.057845663,0.151029774,0.519604019,0.197409131210056,0.335781603619885,0.366492671521501,70,29,38,0.414285714285714,0.228460279185945,0.0388412475585938,"protein_coding"
"Nckap1_chr2_80500512_80581380_-_ENSMUSG00000027002.13_ENSMUSG00000027002.13.unspliced",0.060060569,0.636547366,0.666584711,0.211524960885108,0.31519469320591,0.27791908955563,58,10,45,0.172413793103448,0.215504275657993,-0.00272694909220367,"protein_coding"
"Nckap1l_chr15_103453794_103498810_+_ENSMUSG00000022488.9_ENSMUST00000047405.8",-0.095198302,-0.049389465,-0.140564437,-0.0154032402811732,0.0658240583479472,0.0455610636938029,NA,NA,NA,NA,NA,NA,"protein_coding"
"Nckap5_chr1_125913620_126830799_-_ENSMUSG00000049690.15_ENSMUST00000057846.14",0.713799197,0.441625961,0.267470255,-0.0153647823994236,-0.00318993753825599,0.0763810691605181,45,25,20,0.555555555555556,0.100591525850584,-0.0193317700983565,"protein_coding"
"Nckap5l_chr15_99422035_99457748_-_ENSMUSG00000023009.14_ENSMUSG00000023009.14.unspliced",-0.118139611,0.403926164,0.590220693,0.117463358958397,0.258191927533243,0.257425376944633,100,19,75,0.19,0.149191424501107,0.0735870818915802,"protein_coding"
"Nckipsd_chr9_108808368_108818844_+_ENSMUSG00000032598.8_ENSMUSG00000032598.8.unspliced",0.054507854,0.352256149,0.334838101,0.312336899200429,0.39035499559336,0.370859357484247,50,11,39,0.22,0.15718571079244,-0.0200732002357296,"protein_coding"
"Ncl_chr1_86344719_86359400_-_ENSMUSG00000026234.12_ENSMUSG00000026234.12.unspliced",-0.049123798,-0.107951439,-0.130131122,0.215754475487249,0.30902759753988,0.286450573053794,NA,NA,NA,NA,NA,NA,"protein_coding"
"Ncln_chr10_81486249_81496392_-_ENSMUSG00000020238.14_ENSMUSG00000020238.14.unspliced",0.064277496,-0.082026268,0.009565653,0.0813657428190474,0.213341233420514,0.199834234363029,84,27,53,0.321428571428571,0.138638449997873,0.041437043534639,"protein_coding"
"Ncmap_chr4_135369576_135398227_-_ENSMUSG00000043924.16_ENSMUSG00000043924.16.unspliced",0.140630015,0.666794311,0.670588427,0.109410713751646,0.059195254778097,0.114546057085273,94,30,61,0.319148936170213,0.237022401023892,0.0333016359719768,"protein_coding"
"Ncoa1_chr12_4247362_4477182_-_ENSMUSG00000020647.10_ENSMUSG00000020647.10.unspliced",-0.092714383,0.444847077,0.62759149,0.216766351552217,0.259497297986445,0.297494992702319,65,11,52,0.169230769230769,0.207733799771297,0.0330103806228374,"protein_coding"
"Ncoa1_chr12_4247362_4477182_-_ENSMUSG00000020647.10_ENSMUST00000220434.1",-0.099855001,-0.330183817,-0.4335035,0.105000990469502,0.171933216798254,0.228483932504767,77,26,48,0.337662337662338,0.0706890771675729,-0.0344183383313438,"protein_coding"
"Ncoa2_chr1_13139105_13374083_-_ENSMUSG00000005886.14_ENSMUSG00000005886.14.unspliced",-0.103181467,0.41692941,0.686023043,0.299817778282082,0.499594365051905,0.473405956714644,62,7,54,0.112903225806452,0.17000917702327,0.0296520801762252,"protein_coding"
"Ncoa3_chr2_165992636_166073242_+_ENSMUSG00000027678.17_ENSMUSG00000027678.17.unspliced",-0.055261006,0.216806057,0.349337423,0.302267425972277,0.32376350622342,0.333015258388785,NA,NA,NA,NA,NA,NA,"protein_coding"
"Ncoa4_chr14_32159865_32179855_+_ENSMUSG00000056234.15_ENSMUSG00000056234.15.unspliced",0.005992998,0.358088804,0.60534106,0.0801632125762206,0.0677434436618939,0.0686590757530634,57,29,28,0.508771929824561,0.176120862288286,0.0211189934777577,"protein_coding"
"Ncoa5_chr2_165000357_165034867_-_ENSMUSG00000039804.15_ENSMUSG00000039804.15.unspliced",0.108895847,0.735372586,0.812688459,0.352492270638159,0.522081088387715,0.490955679808126,58,4,54,0.0689655172413793,0.21763557404111,0.0389767661179698,"protein_coding"
"Ncoa6_chr2_155390656_155473894_-_ENSMUSG00000038369.14_ENSMUSG00000038369.14.unspliced",0.233155186,0.548365868,0.601722672,0.142308173333527,0.167086795580374,0.182890311172679,56,18,34,0.321428571428571,0.279984900025958,0.00352195563603439,"protein_coding"
"Ncoa7_chr10_30628999_30803326_-_ENSMUSG00000039697.16_ENSMUSG00000039697.16.unspliced",0.123417907,0.457112922,0.641783384,0.238638666781252,0.21044133847592,0.279299609917966,51,12,35,0.235294117647059,0.239738230556603,-0.0276555555555556,"protein_coding"
"Ncor1_chr11_62316426_62458541_-_ENSMUSG00000018501.17_ENSMUSG00000018501.17.unspliced",-0.13259372,0.293732172,0.4444506,0.286617687784096,0.373095012398523,0.319294006501258,74,29,45,0.391891891891892,0.295638363732152,0.0488217931968839,"protein_coding"
"Ncor1_chr11_62316426_62458541_-_ENSMUSG00000018501.17_ENSMUST00000069456.10",-0.201783932,-0.210966718,-0.277119008,0.130393718508834,0.0372759386340488,0.0600429782020685,72,40,31,0.555555555555556,0.442411842698316,0.141127126654064,"protein_coding"
"Ncor2_chr5_125017153_125179219_-_ENSMUSG00000029478.16_ENSMUSG00000029478.16.unspliced",0.144475856,-0.157767875,-0.057553576,0.0994758406352211,0.241951024652218,0.212199556029869,89,36,50,0.404494382022472,0.338015498065088,0.0935462634585571,"protein_coding"
"Ncr3-ps_chr17_35180535_35184662_+_ENSMUSG00000086076.1_ENSMUSG00000086076.1.unspliced",-0.074594695,-0.143178799,-0.167496154,0.27494691277256,0.116912913951193,0.137017269557774,NA,NA,NA,NA,NA,NA,"others"
"Ncs1_chr2_31245823_31295989_+_ENSMUSG00000062661.6_ENSMUSG00000062661.6.unspliced",0.123273823,-0.026670312,0.007416015,0.091862842583871,0.18126665446261,0.217621048861331,55,28,27,0.509090909090909,0.151418898714782,0.0324067063277447,"protein_coding"
"Ncstn_chr1_172066013_172082795_-_ENSMUSG00000003458.12_ENSMUSG00000003458.12.unspliced",-0.139091386,0.107029336,0.166921397,0.0667044152241383,0.201057911177355,0.161936018826127,69,23,43,0.333333333333333,0.280741164968892,0.0199912374922268,"protein_coding"
"Ndc1_chr4_107367784_107416346_+_ENSMUSG00000028614.14_ENSMUSG00000028614.14.unspliced",-0.057938441,0.028080616,0.270912944,0.239957994864244,0.354327124924041,0.366528378229501,79,16,59,0.20253164556962,0.187802266130192,-0.00600273852022103,"protein_coding"
"Ndc80_chr17_71496100_71526857_-_ENSMUSG00000024056.10_ENSMUSG00000024056.10.unspliced",-0.166821376,0.31075368,0.277868061,0.255725546748066,0.297094753833764,0.261079085091702,61,12,49,0.19672131147541,0.295256751367997,0.0245488165680473,"protein_coding"
"Nde1_chr16_14163275_14192928_+_ENSMUSG00000022678.16_ENSMUSG00000022678.16.unspliced",-0.012766789,0.090463798,0.335641575,0.261095403640911,0.312878745117446,0.23809083404825,87,35,51,0.402298850574713,0.264690288018201,0.0838896900425501,"protein_coding"
"Ndel1_chr11_68821434_68871858_-_ENSMUSG00000018736.14_ENSMUSG00000018736.14.unspliced",-0.036112228,-0.054444971,0.183274668,0.181237267693852,0.236539477023271,0.392916689969126,58,15,42,0.258620689655172,0.2884468100352,0.0275123248854255,"protein_coding"
"Ndel1_chr11_68821434_68871858_-_ENSMUSG00000018736.14_ENSMUST00000101017.8",-0.095256783,-0.113884725,-0.210338053,0.310207172783414,0.267960718097877,0.3158340542458,NA,NA,NA,NA,NA,NA,"protein_coding"
"Ndel1_chr11_68821434_68871858_-_ENSMUSG00000018736.14_ENSMUST00000108672.1",-0.021802495,-0.084303004,-0.067371946,0.306982102707449,0.255759952948641,0.349995563969253,NA,NA,NA,NA,NA,NA,"protein_coding"
"Ndfip1_chr18_38410396_38465303_+_ENSMUSG00000024425.4_ENSMUSG00000024425.4.unspliced",-0.06156491,0.502392928,0.610389325,0.100322130207208,0.22325074845084,0.248691174147278,68,19,42,0.279411764705882,0.206032967831565,0.0234781477627471,"protein_coding"
"Ndfip2_chr14_105258573_105309298_+_ENSMUSG00000053253.16_ENSMUSG00000053253.16.unspliced",-0.058050883,0.375090517,0.613703772,0.137882614945084,0.173839607528801,0.217880450751532,107,19,80,0.177570093457944,0.0581640918799096,-0.0117135611641106,"protein_coding"
"Ndor1_chr2_25244821_25256022_-_ENSMUSG00000006471.18_ENSMUST00000114349.8",-0.180506386,-0.243017467,-0.322947824,0.0415422033874833,0.118816399152217,0.154736009515553,NA,NA,NA,NA,NA,NA,"protein_coding"
"Ndor1_chr2_25244863_25255386_-_ENSMUSG00000115074.1_ENSMUSG00000115074.1.unspliced",-0.133490486,0.435395142,0.439899745,0.233311885211278,0.291549106661102,0.258019505735039,NA,NA,NA,NA,NA,NA,"protein_coding"
"Ndrg1_chr15_66929318_66969640_-_ENSMUSG00000005125.13_ENSMUSG00000005125.13.unspliced",-0.018354788,0.530899798,0.788473791,0.0386991070347134,0.19044613376657,0.220818069789618,73,35,35,0.47945205479452,0.166465455290968,0.0292764041924214,"protein_coding"
"Ndrg2_chr14_51905271_51914158_-_ENSMUSG00000004558.15_ENSMUSG00000004558.15.unspliced",-0.086202257,-0.21839394,-0.101947309,0.133677994787663,0.0340811180069655,0.0348236785870536,76,27,45,0.355263157894737,0.153346023908042,0.0249297843283775,"protein_coding"
"Ndrg3_chr2_156927345_156992056_-_ENSMUSG00000027634.14_ENSMUSG00000027634.14.unspliced",-0.055497881,0.311345709,0.601324359,0.15683946120805,0.181340356917143,0.161839331868618,62,13,49,0.209677419354839,0.176284330113594,-0.00349251278305335,"protein_coding"
"Ndrg4_chr8_95676980_95715119_+_ENSMUSG00000036564.17_ENSMUSG00000036564.17.unspliced",0.070665978,0.363840866,0.421188662,0.0104966918634855,0.0922729761396813,0.219014829145984,74,34,38,0.45945945945946,0.199127259881596,-0.0249065170940171,"protein_coding"
"Ndst1_chr18_60684494_60748650_-_ENSMUSG00000054008.9_ENSMUSG00000054008.9.unspliced",-0.124127382,0.08258952,0.349691465,0.0744803487793534,0.297611056393776,0.354133760331153,87,38,45,0.436781609195402,0.189753746838578,0.0200054738104237,"protein_coding"
"Ndst1_chr18_60684494_60748650_-_ENSMUSG00000054008.9_ENSMUST00000237783.1",-0.096004656,0.067656789,0.060830063,0.302398298739007,0.376523206216174,0.398574946521888,NA,NA,NA,NA,NA,NA,"protein_coding"
"Ndst2_chr14_20723730_20734562_-_ENSMUSG00000039308.6_ENSMUSG00000039308.6.unspliced",-0.149056956,0.038832907,-0.038202403,0.176966492362436,0.125049648350757,0.10772229715227,68,16,52,0.235294117647059,0.148344236518341,-0.00058746337890625,"protein_coding"
"Ndufa1_chrX_37187588_37191163_-_ENSMUSG00000016427.7_ENSMUSG00000016427.7.unspliced",0.169680735,-0.017502017,0.176211577,-0.015038300362556,0.0162363604085421,0.0679618719910421,NA,NA,NA,NA,NA,NA,"protein_coding"
"Ndufa10_chr1_92439010_92473860_-_ENSMUSG00000026260.12_ENSMUSG00000026260.12.unspliced",-0.047335657,0.19132329,0.476839978,0.28100322241779,0.161071679009567,0.188243115134875,57,16,41,0.280701754385965,0.295158583914616,0.0608641309675522,"protein_coding"
