"target_id","length.x","Median_tpm","chrom_average","cyto_average","chrom_enrichment","alyref_rpm_less_igg","ciz1_rpm_less_igg","hnrnpc_rpm_less_igg","hnrnpk_rpm_less_igg","hnrnpl_rpm_less_igg","hnrnpm_rpm_less_igg","hnrnpu_rpm_less_igg","khdrbs1_rpm_less_igg","lbr_rpm_less_igg","matrin3_rpm_less_igg","nudt21_rpm_less_igg","nxf1_rpm_less_igg","pabpn1_rpm_less_igg","ptbp1_rpm_less_igg","rbm15_rpm_less_igg","ring1b_rpm_less_igg","rybp_rpm_less_igg","safb_rpm_less_igg","sfpq_rpm_less_igg","spen_rpm_less_igg","srsf1_rpm_less_igg","supt16h_rpm_less_igg","tia1_rpm_less_igg","u2af35_rpm_less_igg","u2af65_rpm_less_igg","xrn2_rpm_less_igg","ythdc1_rpm_less_igg"
"Pcyox1l_chr18_61696837_61707635_-_ENSMUSG00000024579.7_ENSMUSG00000024579.7.unspliced",10799,2.785795,23.18945,1.58764,0.9359231,0,0,2.32125,3.09756,-0.00970695,2.14878,6.80065,-0.00970695,-0.00970695,0.560763,0.512408,0.629974,-0.0555352,-0.00970695,-0.00970695,0,0,3.3929,0.626259,1.63701,3.2984,0.0125887,1.98087,1.44996,2.30012,1.13057,2.93542
"Pcyt1a_chr16_32430921_32475070_+_ENSMUSG00000005615.15_ENSMUSG00000005615.15.unspliced",44150,0.377253,7.48067,0.08675485,0.9885358,-0.0463652,0,3.47794,2.37561,3.24068,3.69925,5.81098,0.959568,0.254731,0.768361,0.561309,0.208925,0.83559,5.03763,0,0.228622,0,3.07787,0.785336,1.77012,1.34384,0,2.29667,0.696716,0.769767,0.380969,0.237149
"Pcyt2_chr11_120610087_120617936_-_ENSMUSG00000025137.15_ENSMUSG00000025137.15.unspliced",7850,2.96395,26.41075,1.035813,0.9622607,-0.403081,0,0,0.586252,0,0,1.4458,0,0,0,0,7.98841,7.31942,0,0,0,0,4.3838,0.0223175,0.0110065,15.7622,0,3.29972,13.2265,18.1849,0,3.9132
"Pcyt2_chr11_120610087_120617936_-_ENSMUSG00000025137.15_ENSMUST00000106188.3",1486,7.20159,33.86895,8.335185,0.8025031,8.09906,0,0,-0.194429,0,0,-0.245308,0,0,0,0,5.10082,-0.153882,0,0,0,0,-0.237234,0,0,12.5501,0,-0.13278,2.4552,3.02816,0,0
"Pdap1_chr5_145128769_145140238_-_ENSMUSG00000029623.14_ENSMUSG00000029623.14.unspliced",11470,2.77372,35.1728,0.98431,0.9727769,0,0,0,3.88061,0.635784,0.550189,7.10116,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93678,0,0.635804,0,0,0,0
"Pdcd10_chr3_75516490_75556856_-_ENSMUSG00000027835.11_ENSMUSG00000027835.11.unspliced",40367,2.01255,20.77765,0.500129,0.9764952,0.27053,0,11.6921,22.8857,15.2993,9.36966,35.8507,1.15995,0.239548,18.3776,4.50092,0.98589,0.678548,14.3983,2.76578,0.912151,1.21574,17.3562,0.573567,3.16436,3.63198,0.805564,10.9483,10.3814,14.451,0.800566,7.22652
"Pdcd11_chr19_47090768_47131865_+_ENSMUSG00000025047.9_ENSMUSG00000025047.9.unspliced",41098,1.92522,28.3682,0.6091715,0.9789777,-0.144456,0,11.6386,13.4283,10.2847,1.91649,11.3496,0,0,18.9664,0,0.144188,-0.707568,1.49541,0,0,0,1.02543,0.0223175,0,9.68866,0.087258,3.09634,13.2941,26.7858,0,3.80947
"Pdcd2_chr17_15519208_15527301_-_ENSMUSG00000014771.13_ENSMUSG00000014771.13.unspliced",8094,1.550595,21.58795,0.9693135,0.9570288,0.032486,0,0.128324,2.10418,7.34793,0,0.682328,0.402782,-0.214377,0,0,0.0369533,0,0,0.386804,0,0,1.5188,0,0,0.15298,0,0.741233,0.308511,0,0,0
"Pdcd2l_chr7_34184499_34196661_-_ENSMUSG00000002635.11_ENSMUSG00000002635.11.unspliced",12163,1.88936,16.62855,0.80146,0.9540184,-0.0100168,0,8.96402,8.4324,9.23557,4.98905,8.23511,0,0,12.2307,0.691287,3.41851,5.65627,0.643409,0,0,0.637709,2.56278,0,1.70687,3.30202,0,6.88499,3.18014,7.87068,0,0.569637
"Pdcd4_chr19_53892231_53929860_+_ENSMUSG00000024975.13_ENSMUSG00000024975.13.unspliced",37630,0.5011355,6.256665,0.1122231,0.9823795,-0.0406242,0,3.3818,2.69164,8.07896,2.28908,4.19528,0.335782,-0.0404418,9.10562,0.462874,0.172264,0.765847,1.82638,0.604409,0,0,3.49049,0,1.70503,0.543882,0.341252,0.295072,0.955475,1.23154,0,0
"Pdcd5_chr7_35641982_35647521_-_ENSMUSG00000030417.15_ENSMUSG00000030417.15.unspliced",5540,1.45985,11.36748,0.848539,0.9305388,0,0,3.18463,5.42782,0,2.05441,5.91418,0.837513,0.137861,0.470753,3.2637,0,0,0.120533,1.7741,0.158123,0,3.07449,0.174922,0.769812,1.28956,0,3.11785,3.77777,4.02124,1.72845,0.580951
"Pdcd6_chr13_74303509_74317580_-_ENSMUSG00000021576.6_ENSMUSG00000021576.6.unspliced",14072,3.16005,24.1403,1.574675,0.9387643,-0.114762,0,8.73559,8.35155,16.799,19.8554,5.96596,0.679462,-0.0810351,47.9147,5.6011,0.151117,1.29348,16.2851,0,0,0,0.983498,0,0,3.66394,0.0608986,0,11.1038,16.3258,0,0
"Pdcd6ip_chr9_113651744_113708259_-_ENSMUSG00000032504.15_ENSMUSG00000032504.15.unspliced",56516,3.756345,44.9559,0.9513835,0.979276,-0.202716,0,54.3904,34.3667,55.9492,107.485,58.6733,0,0,138.179,0,-0.0761,0.05668,41.7788,0.389501,0,0,17.8117,0.505242,3.43985,3.82164,0.328797,14.6208,19.5025,27.2827,0.542172,0
"Pdcd7_chr9_65346104_65359643_+_ENSMUSG00000041837.4_ENSMUSG00000041837.4.unspliced",13540,1.661095,18.1595,0.3803785,0.9794832,0,0,3.22681,5.0603,6.70793,14.4955,6.34781,0,0,24.6462,0,0,0,0.766257,0,0.290183,0,3.38557,0,0,0.266012,0,0.314687,0,0,0,0
"Pdcl_chr2_37350074_37359332_-_ENSMUSG00000009030.14_ENSMUSG00000009030.14.unspliced",9259,0.9862135,10.09107,0.4358955,0.9585925,0,0,2.00155,0.716134,1.4031,0,1.36839,-0.00804214,0,-0.00804375,0,0,0,0.676248,0,0,-0.0080892,0.237221,0,-0.00804214,0.972031,0,0,0,4.62131,0,0
"Pdcl3_chr1_38985608_38997238_+_ENSMUSG00000026078.10_ENSMUSG00000026078.10.unspliced",11631,1.197275,8.86879,0.4422235,0.9525053,0,0,0.821211,0.228195,0,6.84661,1.53567,0,0,0.315832,0,0,0,0,0,0,0,2.92747,0,0,2.92162,0,0,0,0,0,0
"Pde10a_chr17_8525372_8986648_+_ENSMUSG00000023868.17_ENSMUSG00000023868.17.unspliced",461277,0.190795,2.119645,0.0405701,0.9812194,0.0343809,1.5805,9.21313,12.784,10.2309,13.8791,20.545,3.51745,1.83973,24.4492,3.75789,2.1222,1.00422,11.4764,2.9216,1.3014,0.866995,37.071,7.60745,16.346,2.74398,0.388927,10.3363,0.853336,1.57784,4.92695,3.97888
"Pde10a_chr17_8525372_8986648_+_ENSMUSG00000023868.17_ENSMUST00000115715.7",2783,0.183213,1.315545,0,1,0,0,-0.774668,-0.689806,-0.665376,-0.369852,-0.851578,-0.271085,-0.089222,-0.440523,0.179594,0.264023,0.12761,-0.159233,-0.16095,-0.194168,-0.018361,-0.685374,-0.128958,-0.147852,1.15115,-0.00443,-0.247709,-0.203657,0.0169885,-0.381103,0.17718
"Pde11a_chr2_75989141_76338774_-_ENSMUSG00000075270.11_ENSMUST00000099992.9",4189,0.346748,1.351925,0.3151675,0.8109478,0.0846454,0,0.0434807,0,0,0.0141578,0,0,0.0229768,0,0,2.60261,0,0,0.155688,0,0.0817791,-0.0399909,0.0223175,0,0.19634,0,0,0,0,0,2.65816
"Pde12_chr14_26659958_26669883_-_ENSMUSG00000043702.9_ENSMUSG00000043702.9.unspliced",9926,0.753772,9.931835,0.3820065,0.9629618,0,0,0.920933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047642,0,0,0,0,0,0,0,0.726939
"Pde1b_chr15_103503034_103530052_+_ENSMUSG00000022489.6_ENSMUST00000023132.4",3218,0.1246865,0.510112,0.06712375,0.8837152,0,0,0,0,0,0,0,0,0,0,0,0.0836141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pde3b_chr7_114415281_114539251_+_ENSMUSG00000030671.9_ENSMUSG00000030671.9.unspliced",123971,0.28573,3.644245,0.06342525,0.9828935,-4.65e-05,0,8.67646,6.29451,7.98851,6.34889,8.96607,1.33922,1.11213,13.1555,0.667647,0.668108,1.25275,7.57723,0.539227,0.968876,0.222186,10.8706,3.14555,3.09621,0.626636,0.131417,5.69352,0.776012,1.21285,0.836589,0
"Pde4a_chr9_21165714_21213248_+_ENSMUSG00000032177.17_ENSMUSG00000032177.17.unspliced",47535,1.1473,15.83811,0.3830445,0.9763861,0,3.03916,26.4551,21.9921,25.4096,11.9291,15.7565,5.95,0,1.16337,0.261037,0.183411,1.88106,15.9204,0.608059,0.750016,0.87002,13.4057,25.0853,18.7478,0.923261,0.136325,9.41945,2.21224,2.20025,1.61287,0.987032
"Pde4a_chr9_21165714_21213248_+_ENSMUSG00000032177.17_ENSMUST00000115458.8",2962,0.5825255,2.072285,0,1,0,-0.0096932,0,-0.800727,-0.608643,-0.613976,-0.947744,0,0,-0.009862,0,0.285573,1.03651,0,0,-0.277287,0.114359,-0.568709,0.180492,0.0611407,2.02653,0,-0.530591,-0.49322,-0.043139,-0.140331,0
"Pde4c_chr8_70723720_70751186_+_ENSMUSG00000031842.15_ENSMUSG00000031842.15.unspliced",27467,0.336049,3.798205,0.150094,0.9619851,-0.0105813,0,1.20078,1.62802,3.6991,1.15667,2.10965,0.464287,0.466428,1.09287,1.7618,1.43809,1.22404,0.49001,0.72271,0.298755,0.0217654,5.38068,0.475713,2.11698,3.23925,0.514483,4.09563,1.76588,2.8085,2.18493,14.4411
"Pde4c_chr8_70723720_70751186_+_ENSMUSG00000031842.15_ENSMUST00000224874.1",3099,0.972134,3.81549,0.876032,0.8132734,0.539303,0,0,0,0,0,0,0,0,0,0.943291,1.50421,15.3186,0,2.47012,0.404855,0.687216,-0.092014,0,0.0199141,-0.37827,0.760824,0,0.755363,0.699673,0.159613,11.3678
"Pde4d_chr13_108449948_109953461_+_ENSMUSG00000021699.17_ENSMUST00000074103.11",2167,0.358994,0.00177112,0,1,0,0,0,0,0,0,0,0,0,0,-0.0279683,-0.0341135,0.0918735,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137415
"Pde4dip_chr3_97689824_97888707_-_ENSMUSG00000038170.15_ENSMUSG00000038170.15.unspliced",198884,0.233352,2.66868,0.0572226,0.9790078,0.422148,0,4.58105,10.2932,8.95261,3.46647,13.2588,0.170341,0.734611,14.3452,0.934222,0.517263,1.15998,9.60453,0.380563,0.229498,0.715326,8.16213,0.722246,1.01755,4.30425,0.210482,1.71055,4.74364,6.67894,0.721153,1.01931
"Pde5a_chr3_122728947_122859374_+_ENSMUSG00000053965.10_ENSMUSG00000053965.10.unspliced",130428,0.173894,2.12492,0.02725565,0.9873358,-0.0026656,0.02661,1.2826,3.69209,3.08819,3.08992,6.65329,0.449543,0.315179,5.40037,0.548491,0.172633,0.189962,1.85088,0,0.323767,0,4.1275,0.409754,0.708981,0,0.27044,1.56279,0.755388,0.943427,0.344945,1.76714
"Pde5a_chr3_122728947_122859374_+_ENSMUSG00000053965.10_ENSMUST00000200389.1",7603,0.2506985,1.194146,0.193211,0.8607345,0,0,0,0,-0.481983,-0.597826,-0.835482,0,0.102034,0,0,0,0,0,0,0,0,-0.656629,0,0.042476,0,0,0.131866,0,0,0,1.70998
"Pde6d_chr1_86542994_86582629_-_ENSMUSG00000026239.14_ENSMUSG00000026239.14.unspliced",39636,1.50739,17.8114,0.340747,0.9812283,0.275495,0,25.2895,12.0718,31.9214,3.94062,30.0762,0.621085,0.531861,12.1402,0.351701,0.542771,0.767269,11.2631,-0.0419896,1.15118,0.119828,10.0293,2.07178,1.24269,0.641958,0.133174,4.28768,1.20934,1.28134,0.771755,0.811597
"Pde6g_chr11_120447605_120453500_-_ENSMUSG00000025386.2_ENSMUSG00000025386.2.unspliced",5896,0.231855,2.64701,0.0720265,0.9735103,0,0,0.172578,-0.0210803,-0.0404433,0,0.729783,0,0,0.0193315,-0.0183411,0,0,0,0,0,0,0.664764,0,0.125509,-0.026504,0.0834737,0.0826044,0,0.268452,0.21555,0
"Pde6g_chr11_120447605_120453500_-_ENSMUSG00000025386.2_ENSMUST00000026452.2",900,0.20998,0.2701605,0.0297508,0.9008013,0,0,0.0519896,0,0,0,0,0,0,0,0.195919,0,0.342317,0,0,0,0.0933096,0.0937729,0,0.0616024,0.290201,0.0513711,0,0,0.0140513,0,0
"Pde7a_chr3_19223108_19311322_-_ENSMUSG00000069094.12_ENSMUSG00000069094.12.unspliced",88215,1.70564,20.68635,0.3670795,0.9825644,0.825466,0.13307,37.8591,42.3352,37.672,23.5842,38.6133,2.43348,0.783261,64.0477,7.99494,1.52072,1.80236,42.0623,4.56733,3.32852,2.22967,58.1563,5.83567,10.7555,5.20916,1.83542,20.626,7.12934,18.0097,4.18888,10.6446
"Pde8a_chr7_81213596_81334533_+_ENSMUSG00000025584.17_ENSMUSG00000025584.17.unspliced",120938,0.182501,2.77253,0.1057382,0.9632633,-0.0029267,0,4.22601,3.05842,3.656,7.20212,7.86315,0.773926,0.625741,15.7311,0.390085,0.665474,0.0503897,4.92575,0,0.0774261,0.161038,4.63371,0.735384,0.855615,0.158101,0.0344676,2.03454,0.307289,1.59034,1.0611,0.404652
"Pde8b_chr13_95024454_95250336_-_ENSMUSG00000021684.17_ENSMUSG00000021684.17.unspliced",225883,0.09446605,1.087261,0.0262365,0.9764378,-0.0162406,0,1.20242,0.733425,0.95982,1.68754,1.50385,0,0.252832,12.4083,0.556548,0.0767567,0,1.99292,0.350048,0.125623,0.0431377,2.04474,0.60949,1.17859,0,0.139924,0.591747,0,0,1.07505,0.0171916
"Pde8b_chr13_95024454_95250336_-_ENSMUSG00000021684.17_ENSMUST00000162153.8",2474,0.339083,0.631375,0.065441,0.9060857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11087,0,0,0,0,0,0,0,0,0,0,0
"Pde9a_chr17_31386210_31476310_+_ENSMUSG00000041119.12_ENSMUSG00000041119.12.unspliced",90101,0.3320595,4.97894,0.1006738,0.9801808,-0.0080456,2.87091,4.6065,11.9864,18.834,4.78625,20.7125,3.59034,1.23093,11.2901,5.4675,2.17183,0.0452961,9.69512,7.06052,2.56406,0.877217,26.7022,6.20302,13.7489,5.03088,0.472407,9.14109,4.41468,3.96405,2.95162,23.6394
"Pdf_chr8_107044698_107048614_-_ENSMUSG00000078931.4_ENSMUSG00000078931.4.unspliced",3917,1.475845,16.7216,3.625236,0.821828,0,0,0,2.98989,0,0,7.03408,0,0,0,0,0,1.39467,0,0.616348,0.022246,0,1.45952,0,0,0.0863732,0,0.453508,0,0,0,5.30582
"Pdgfa_chr5_138976014_138997370_-_ENSMUSG00000025856.15_ENSMUSG00000025856.15.unspliced",21357,1.596625,16.30098,0.4093495,0.9755032,-0.00858764,1.80414,12.9121,14.4562,-0.00858764,30.4204,9.21971,10.7663,-0.00858764,31.8021,-0.00858764,0.002803,-0.00858764,5.47928,0.911486,-0.00858764,-0.00858764,7.63818,4.11835,6.38385,3.44587,-0.00858764,3.36637,-0.00858764,-0.00858764,1.13114,0.429592
"Pdgfa_chr5_138976014_138997370_-_ENSMUSG00000025856.15_ENSMUST00000110897.7",1287,0.4451825,2.19583,0,1,0.0212071,-1.02008,-1.61738,-2.62834,0,-0.85215,-2.42668,-2.4556,0,-2.0992,0,3.00301,0,0,-2.32091,0,0,-3.31661,-1.00829,-2.67383,0.67573,0,-1.21915,0,0,-1.07441,0
"Pdgfb_chr15_79995874_80014977_-_ENSMUSG00000000489.7_ENSMUSG00000000489.7.unspliced",19104,3.396725,32.1399,1.18564,0.9644225,0,0,16.1861,34.7574,20.3226,5.98182,45.1617,3.54704,0,0.0193315,0,-0.00804214,-0.00804214,8.20044,-0.00804214,0,0,11.8602,15.4456,39.4603,-0.00804214,0.270048,12.7151,0.00504266,1.15655,15.6604,3.33119
"Pdgfd_chr9_6168584_6378850_+_ENSMUSG00000032006.15_ENSMUSG00000032006.15.unspliced",210267,0.0974151,0.9576285,0.01317575,0.986428,0,0,0.383519,0.104513,1.2409,0.783186,0.901327,0.304873,0.200539,4.86454,0.295402,0.251243,0,2.39627,0.609036,0,0,3.2729,0.136265,-0.00687147,0.0820066,0,0.0377493,-0.0160863,0.170128,0.111532,1.98434
"Pdgfra_chr5_75152292_75198215_+_ENSMUSG00000029231.15_ENSMUSG00000029231.15.unspliced",45924,0.08769125,0.846599,0.02196015,0.9747166,0,0,0.736461,0.0197968,1.11126,0.796277,0.749313,0,0.114884,0.231978,0,-0.0260931,0,0.202386,0.155974,0.0889839,0.0353533,0.0178985,0.0255716,0.0110315,0.0943637,-0.0052584,0.0181293,0.0036893,0.293446,0.123369,0.144877
"Pdgfra_chr5_75152292_75198215_+_ENSMUSG00000029231.15_ENSMUST00000168162.4",6834,0.6872695,1.234285,0.1667805,0.8809617,0,0,0,0,0.664036,-0.0945764,-0.0221246,0,0.0508528,0,0,0.847597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pdha1_chrX_160122209_160138413_-_ENSMUSG00000031299.10_ENSMUSG00000031299.10.unspliced",16205,1.114825,12.09254,0.3815415,0.9694133,0,0,11.1761,4.53572,0.389032,2.53991,4.82484,0.283176,0,1.65439,0,0,0.241921,1.09259,0,0,0.205001,1.37146,0.179632,0.641283,3.2831,0,1.67756,0.759501,0,1.19714,0.554654
"Pdhb_chr14_8165996_8173025_-_ENSMUSG00000021748.9_ENSMUSG00000021748.9.unspliced",7030,3.671465,33.8518,1.666725,0.9530745,-0.299001,0,0.0150408,0.0197816,0,0,4.98307,0.410882,0,0,3.72999,0,5.49412,0,0,0,0,1.62082,0,0.65829,6.6967,0,2.19399,25.7922,46.0255,0,0
"Pdhx_chr2_103021075_103073513_-_ENSMUSG00000010914.10_ENSMUSG00000010914.10.unspliced",52439,1.31964,15.89465,0.249979,0.9845163,-0.0029126,0.35338,7.33102,20.7404,6.62081,13.0869,27.421,1.27229,0.591637,28.7291,9.05973,0.254532,0.296193,3.65915,1.29246,0.235304,0.738825,7.16921,1.14926,2.84665,1.85714,0.181471,8.10946,13.0737,26.3901,2.42015,0.0717689
"Pdhx_chr2_103021075_103073513_-_ENSMUSG00000010914.10_ENSMUST00000111183.1",2078,0.290803,6.527635,0.8268235,0.8875752,0,-0.498613,-0.173834,0,-0.799915,0,-0.0753569,-0.409282,0,0,0,0.114975,0,0,-0.143245,0,-0.427691,0.0551094,0,0,3.60773,0,-0.120167,0,0,0,0.839795
"Pdia2_chr17_26195999_26199087_-_ENSMUSG00000024184.15_ENSMUSG00000024184.15.unspliced",3089,0.1640775,3.85485,0.1261315,0.9683165,0,0,0,0,0,0.510355,0,0,0,0.198262,0,0,0.170012,0.242504,0,0,0,0.112576,0,0.17992,0,0,0.235681,0,0.719995,0,0
"Pdia3_chr2_121413775_121438687_+_ENSMUSG00000027248.13_ENSMUSG00000027248.13.unspliced",24913,3.412785,40.2115,1.076512,0.9739268,0,0,29.3,37.6748,11.45,0.0290907,32.9256,0,-0.0161196,19.225,0,0,3.32998,11.2678,0,0.425144,0.99519,3.05034,0,0.0220144,0.2828,0,1.74103,2.77615,11.8058,1.21073,0
"Pdia4_chr6_47796141_47813430_-_ENSMUSG00000025823.9_ENSMUSG00000025823.9.unspliced",17290,1.14956,14.90517,0.3118195,0.9795085,0,0,1.51246,3.80766,2.97951,5.87577,5.03109,0,0,0.266991,0,0,0,0,0,0,0,2.75629,0,0,0.135181,0,0.246694,0,0,0,0
"Pdia5_chr16_35397312_35490873_-_ENSMUSG00000022844.8_ENSMUSG00000022844.8.unspliced",93562,0.355056,2.955095,0.04777595,0.9840899,-0.0483752,1.42523,4.29301,4.77226,3.44013,6.41688,10.208,4.85895,0.829235,10.4372,2.09537,0.567557,0.650722,4.52061,0.470096,0.617365,1.16358,9.34996,3.16302,4.53999,1.11562,-0.0467158,3.87741,1.37123,1.6136,3.26574,0.388868
"Pdia6_chr12_17266545_17284770_+_ENSMUSG00000020571.13_ENSMUSG00000020571.13.unspliced",18226,2.57235,32.5288,0.914891,0.9726438,0,0,18.0123,4.03958,1.2607,0.926875,20.4498,0,0,1.27803,0,0,0,0.735554,0,0,0,1.55908,0,0,0.067821,0,0,0.32471,0,0.360599,0
"Pdik1l_chr4_134275002_134287895_-_ENSMUSG00000050890.15_ENSMUSG00000050890.15.unspliced",12894,1.29029,13.6712,0.4044915,0.9712631,0,0,5.03194,3.34438,7.3165,0,2.50637,0,0,0,0.471042,0.250256,0.0393474,0.0217473,0,0,0.254445,2.86032,0,0.298496,0,0,1.44369,0.209357,0,1.05458,1.59968
"Pdk1_chr2_71873224_71903858_+_ENSMUSG00000006494.11_ENSMUSG00000006494.11.unspliced",30635,2.807545,25.1338,0.8628295,0.9668099,0.0606785,0,90.1252,18.5676,19.3674,29.6222,15.6215,0.441781,0.0229768,6.5165,0.0389788,0.74386,1.48726,2.5311,0.223855,0.707886,0.708767,5.01441,0.134204,3.4923,3.07654,0.70918,4.12392,7.60498,17.1497,2.55815,0.203227
"Pdk2_chr11_95026258_95041354_-_ENSMUSG00000038967.13_ENSMUSG00000038967.13.unspliced",15097,0.1131039,1.682075,0.0572754,0.9670708,0,0,0.0902445,0,0.797652,0,1.05109,0,0,0,0.141642,0.0440492,0,0,0.230157,0.155722,0,1.46609,0.0856478,0.132078,0.653724,0,0.291129,0,0.392663,0,0
"Pdk3_chrX_93764607_93832201_-_ENSMUSG00000035232.8_ENSMUSG00000035232.8.unspliced",67595,0.327108,3.52554,0.0546739,0.9847289,0.0688244,0,7.73182,6.28364,3.29964,3.59825,6.51796,0,0.686953,11.8949,1.85219,0.248744,0.467414,2.32323,0.584976,0.326412,0.532343,2.16719,0.32309,2.60534,0.279606,0.892386,2.65927,1.44848,1.40016,1.03178,0.0784944
"Pdk4_chr6_5483351_5496309_-_ENSMUSG00000019577.6_ENSMUSG00000019577.6.unspliced",12959,0.252287,2.178905,0.04991585,0.9776044,0,0,0.187504,0.143179,0,0.152531,0.332909,0,0,0.591499,0.450548,0,0,0,0.285912,0,0,0,0,0,0.0402101,0,0,0,0.594356,0.149327,0
"Pdlim1_chr19_40221173_40271842_-_ENSMUSG00000055044.12_ENSMUSG00000055044.12.unspliced",50670,3.072735,39.2099,0.760824,0.9809655,-0.00804214,0.350896,39.7347,42.4418,36.297,23.5851,56.7026,3.33792,-0.00804214,64.271,15.9385,11.3801,3.62246,77.8458,0.283365,-0.00804214,0.408149,32.1411,11.3909,27.0735,0.762602,-0.00804214,19.1082,5.52936,14.0962,5.37055,2.11184
"Pdlim2_chr14_70164218_70177681_-_ENSMUSG00000022090.10_ENSMUSG00000022090.10.unspliced",13464,0.717269,6.575645,0.2796215,0.9592107,-0.00871382,0,0.364846,8.48418,0,0.806891,3.48432,0,0,7.22794,-0.00804214,0.227674,-0.0065621,6.32861,0,0.172327,0,1.05276,0,0.132929,1.63459,0,0,0.0392544,1.47389,0.836512,0.572908
"Pdlim2_chr14_70164218_70177681_-_ENSMUSG00000022090.10_ENSMUST00000127836.7",920,0.438935,2.15116,0.462067,0.8231815,0,0,0,0,0,0,0,0,0,0.280262,0,0,0,0.013775,0,0,0,0,0,0,-0.139652,0,0,0,0,0,0
"Pdlim2_chr14_70164218_70177681_-_ENSMUSG00000022090.10_ENSMUST00000129174.7",729,2.61428,1.701545,0.0356977,0.9794515,0,0,0,0,0,-0.126685,-0.0931687,0,0,0,0,0,2.41318,0,0,0,0,-0.0321686,0,0,0,0,0,0,0,0,0
"Pdlim4_chr11_54054928_54069014_-_ENSMUSG00000020388.12_ENSMUSG00000020388.12.unspliced",14087,0.16325,0.414339,0.05340825,0.8858181,0,0,0,0,0,0,0.843267,0.357524,0.163785,0.115989,0.194894,0,0,0,0,0.298562,0,0,0,0,0.408222,0.0592487,0.0742127,0.121917,0.0823735,0.284669,0
"Pdlim5_chr3_142239590_142395696_-_ENSMUSG00000028273.15_ENSMUSG00000028273.15.unspliced",156107,0.8585515,11.92316,0.1148865,0.9904564,0.333276,0,37.7002,29.6169,36.7635,40.4235,51.4471,3.16275,1.69011,50.3727,7.62897,1.21561,2.12785,27.214,1.41618,1.94868,1.33887,23.5929,5.16457,6.43783,2.21202,1.07679,17.6412,10.6355,14.029,4.10555,0.243319
"Pdlim5_chr3_142239590_142395696_-_ENSMUSG00000028273.15_ENSMUST00000090134.11",1722,0.8264475,11.29953,0.603565,0.9492934,0.134592,0,0,0.630748,0.864801,0,0,0,0,0,0,0,0,0.0273263,0,0.109478,0,0,0,0,0,0,0.777731,0.858145,2.45197,0,0
"Pdlim5_chr3_142239590_142395696_-_ENSMUSG00000028273.15_ENSMUST00000196908.4",1196,0.4951925,15.31468,0.5543125,0.9650695,0.142954,0,-0.410675,-0.310537,-0.529189,0,-0.437223,-0.0255566,0.0090826,-0.0215127,0.0692497,0,-0.0255567,0.116892,0,0.0115885,0.107265,-0.475829,-0.0256094,-0.0243549,0.007159,0.195281,-0.446511,-0.085242,-0.494981,0.03872,0
"Pdlim7_chr13_55495795_55513676_-_ENSMUSG00000021493.15_ENSMUSG00000021493.15.unspliced",17882,3.98583,43.8974,1.5173,0.9665901,0,0.0956524,10.8414,75.6162,14.8058,7.30413,52.3332,0.147748,0.0459536,18.7248,0,0,5.01907,20.487,0,0,0,2.6655,0.0948833,1.86651,9.70477,0.0385271,6.51797,21.3276,32.7234,20.4117,0
"Pdp1_chr4_11958184_11966452_-_ENSMUSG00000049225.14_ENSMUSG00000049225.14.unspliced",8269,0.113779,1.346991,0.07626045,0.9464181,0,0,0.180489,0,0,0.681955,0.344095,0,0,0,0,0,0,0,0,0,0,0,0,0.143936,0,0,0,0.065424,0.438664,0,0
"Pdp2_chr8_104591451_104599026_+_ENSMUSG00000048371.8_ENSMUSG00000048371.8.unspliced",7576,0.457329,4.663515,0.1130245,0.9763376,0,0,0,0,0,0,0.629234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658826
"Pdpk1_chr17_24073680_24150924_-_ENSMUSG00000024122.16_ENSMUSG00000024122.16.unspliced",77245,1.7689,26.53465,0.363541,0.9864846,-0.098881,0.345938,72.1006,36.2991,55.696,89.1405,54.4914,2.99091,0.419551,50.9672,1.36402,1.49998,6.16361,39.3872,0.907343,0.287927,1.60895,25.9633,10.3395,14.2698,0.164919,0.744679,17.2391,6.29671,12.7508,3.9287,-0.0220144
"Pdpr_chr8_111094630_111137074_+_ENSMUSG00000033624.10_ENSMUSG00000033624.10.unspliced",42445,0.986015,13.59918,0.280683,0.9797777,0.062253,0,22.3892,5.01906,13.7224,4.92138,8.83131,0,0.384654,19.9436,0.836448,-0.106102,4.49423,14.1167,0.118078,0.208824,0.360162,6.86283,0.156844,0.920911,0.814824,0.334984,4.60593,8.38835,14.1122,0.77452,0.0502979
"Pdrg1_chr2_153008890_153015427_-_ENSMUSG00000027472.14_ENSMUSG00000027472.14.unspliced",6538,2.097585,18.61535,0.9197215,0.9529195,0,0,1.92878,4.50655,5.92258,2.86771,4.00037,0,0.328568,0,1.13303,0.718879,0.0316464,2.93042,0,0,0.259291,1.11584,0,2.46665,1.98982,0.430593,2.0598,4.84169,5.61494,0,0
