"genes","total_intra","rare","prev","rare_ratio"
"Madd_chr2_91137360_91183837_-_ENSMUSG00000040687.16_ENSMUSG00000040687.16.unspliced",61,23,36,0.377049180327869
"Madd_chr2_91137360_91183837_-_ENSMUSG00000040687.16_ENSMUST00000111369.7",39,10,28,0.256410256410256
"Maea_chr5_33335509_33373296_+_ENSMUSG00000079562.7_ENSMUSG00000079562.7.unspliced",73,11,60,0.150684931506849
"Maf1_chr15_76351294_76354380_+_ENSMUSG00000022553.16_ENSMUSG00000022553.16.unspliced",79,33,42,0.417721518987342
"Mafg_chr11_120625117_120633600_-_ENSMUSG00000051510.13_ENSMUSG00000051510.13.unspliced",87,37,46,0.425287356321839
"Mafk_chr5_139791513_139802653_+_ENSMUSG00000018143.10_ENSMUSG00000018143.10.unspliced",68,23,42,0.338235294117647
"Mageb16_chrX_79623231_79671435_-_ENSMUSG00000046942.17_ENSMUSG00000046942.17.unspliced",51,15,34,0.294117647058824
"Maged2_chrX_150806370_150814345_-_ENSMUSG00000025268.15_ENSMUSG00000025268.15.unspliced",73,24,42,0.328767123287671
"Magi1_chr6_93675455_94283917_-_ENSMUSG00000045095.16_ENSMUSG00000045095.16.unspliced",85,19,66,0.223529411764706
"Magi3_chr3_104013259_104220374_-_ENSMUSG00000052539.15_ENSMUSG00000052539.15.unspliced",44,1,42,0.0227272727272727
"Magi3_chr3_104013259_104220374_-_ENSMUSG00000052539.15_ENSMUST00000122303.1",83,24,59,0.289156626506024
"Magoh_chr4_107879755_107887424_+_ENSMUSG00000028609.6_ENSMUSG00000028609.6.unspliced",84,34,49,0.404761904761905
"Magt1_chrX_105968084_106011906_-_ENSMUSG00000031232.17_ENSMUSG00000031232.17.unspliced",119,26,87,0.218487394957983
"Magt1_chrX_105968084_106011906_-_ENSMUSG00000031232.17_ENSMUST00000113566.9",75,23,50,0.306666666666667
"Maip1_chr1_57406328_57417953_+_ENSMUSG00000025971.6_ENSMUSG00000025971.6.unspliced",80,30,46,0.375
"Mak_chr13_41025008_41079706_-_ENSMUSG00000021363.14_ENSMUSG00000021363.14.unspliced",82,26,50,0.317073170731707
"Mak_chr13_41025008_41079706_-_ENSMUSG00000021363.14_ENSMUST00000224740.1",64,12,50,0.1875
"Mal_chr2_127633226_127656695_-_ENSMUSG00000027375.14_ENSMUSG00000027375.14.unspliced",60,28,26,0.466666666666667
"Mal2_chr15_54571192_54602847_+_ENSMUSG00000024479.3_ENSMUSG00000024479.3.unspliced",0,0,0,NA
"Malat1_chr19_5795690_5802672_-_ENSMUSG00000092341.3_ENSMUST00000172812.2.monoexonic.unspliced",75,29,45,0.386666666666667
"Malsu1_chr6_49073795_49086751_+_ENSMUSG00000029815.12_ENSMUSG00000029815.12.unspliced",72,18,51,0.25
"Malt1_chr18_65430938_65479067_+_ENSMUSG00000032688.9_ENSMUSG00000032688.9.unspliced",66,23,41,0.348484848484849
"Mamdc4_chr2_25563115_25574845_-_ENSMUSG00000026941.16_ENSMUSG00000026941.16.unspliced",77,23,52,0.298701298701299
"Mamdc4_chr2_25563115_25574845_-_ENSMUSG00000026941.16_ENSMUST00000095117.9",76,29,46,0.381578947368421
"Maml1_chr11_50255634_50292311_-_ENSMUSG00000050567.16_ENSMUSG00000050567.16.unspliced",81,18,60,0.222222222222222
"Maml2_chr9_13297957_13709388_+_ENSMUSG00000031925.17_ENSMUSG00000031925.17.unspliced",26,3,20,0.115384615384615
"Maml3_chr3_51685907_52105076_-_ENSMUSG00000061143.15_ENSMUSG00000061143.15.unspliced",59,14,44,0.23728813559322
"Mamld1_chrX_71050240_71156056_+_ENSMUSG00000059401.14_ENSMUSG00000059401.14.unspliced",71,43,26,0.605633802816901
"Mamld1_chrX_71050240_71156056_+_ENSMUSG00000059401.14_ENSMUST00000239162.1",45,27,18,0.6
"Man1a_chr10_53904785_54076609_-_ENSMUSG00000003746.16_ENSMUSG00000003746.16.unspliced",53,7,45,0.132075471698113
"Man1a2_chr3_100562208_100685503_-_ENSMUSG00000008763.16_ENSMUSG00000008763.16.unspliced",60,10,48,0.166666666666667
"Man1b1_chr2_25332338_25352212_+_ENSMUSG00000036646.13_ENSMUSG00000036646.13.unspliced",80,16,59,0.2
"Man1c1_chr4_134561690_134704290_-_ENSMUSG00000037306.13_ENSMUSG00000037306.13.unspliced",69,34,34,0.492753623188406
"Man2a1_chr17_64600736_64755110_+_ENSMUSG00000024085.13_ENSMUSG00000024085.13.unspliced",65,19,43,0.292307692307692
"Man2a2_chr7_80349097_80371375_-_ENSMUSG00000038886.10_ENSMUSG00000038886.10.unspliced",79,22,54,0.278481012658228
"Man2b1_chr8_85083270_85098282_+_ENSMUSG00000005142.10_ENSMUSG00000005142.10.unspliced",60,23,36,0.383333333333333
"Man2c1_chr9_57130690_57142722_+_ENSMUSG00000032295.15_ENSMUSG00000032295.15.unspliced",60,13,45,0.216666666666667
"Man2c1_chr9_57130690_57142722_+_ENSMUSG00000032295.15_ENSMUST00000161182.7",66,14,50,0.212121212121212
"Man2c1os_chr9_57099950_57131290_-_ENSMUSG00000086728.2_ENSMUSG00000086728.2.unspliced",69,25,43,0.36231884057971
"Manba_chr3_135485611_135571404_+_ENSMUSG00000028164.15_ENSMUSG00000028164.15.unspliced",59,21,38,0.35593220338983
"Manbal_chr2_157367594_157396763_+_ENSMUSG00000063019.5_ENSMUSG00000063019.5.unspliced",88,20,64,0.227272727272727
"Manea_chr4_26324506_26346891_-_ENSMUSG00000040520.7_ENSMUSG00000040520.7.unspliced",59,24,30,0.406779661016949
"Maneal_chr4_124855239_124862171_-_ENSMUSG00000042763.9_ENSMUSG00000042763.9.unspliced",105,64,37,0.60952380952381
"Maneal_chr4_124855239_124862171_-_ENSMUSG00000042763.9_ENSMUST00000064444.7",84,46,35,0.547619047619048
"Manf_chr9_106838312_106891979_-_ENSMUSG00000032575.16_ENSMUSG00000032575.16.unspliced",109,16,88,0.146788990825688
"Mansc1_chr6_134609207_134632488_-_ENSMUSG00000032718.4_ENSMUSG00000032718.4.unspliced",72,19,46,0.263888888888889
"Maoa_chrX_16619698_16687818_+_ENSMUSG00000025037.6_ENSMUSG00000025037.6.unspliced",93,35,55,0.376344086021505
"Map11_chr5_138259656_138264033_-_ENSMUSG00000036948.17_ENSMUSG00000036948.17.unspliced",78,27,47,0.346153846153846
"Map1b_chr13_99421446_99516540_-_ENSMUSG00000052727.6_ENSMUSG00000052727.6.unspliced",108,52,54,0.481481481481481
"Map1lc3b_chr8_121590361_121598760_+_ENSMUSG00000031812.16_ENSMUSG00000031812.16.unspliced",71,16,54,0.225352112676056
"Map2_chr1_66175273_66442583_+_ENSMUSG00000015222.18_ENSMUSG00000015222.18.unspliced",94,22,66,0.234042553191489
"Map2_chr1_66175273_66442583_+_ENSMUSG00000015222.18_ENSMUST00000114013.7",69,36,31,0.521739130434783
"Map2k2_chr10_81105915_81133975_+_ENSMUSG00000035027.18_ENSMUSG00000035027.18.unspliced",66,2,61,0.0303030303030303
"Map2k3os_chr11_60920917_60931867_-_ENSMUSG00000042549.10_ENSMUSG00000042549.10.unspliced",80,19,61,0.2375
"Map2k4_chr11_65688243_65788297_-_ENSMUSG00000033352.11_ENSMUSG00000033352.11.unspliced",70,17,49,0.242857142857143
"Map2k5_chr9_63163768_63377902_-_ENSMUSG00000058444.8_ENSMUSG00000058444.8.unspliced",67,16,46,0.238805970149254
"Map2k6_chr11_110399122_110525522_+_ENSMUSG00000020623.11_ENSMUSG00000020623.11.unspliced",54,16,35,0.296296296296296
"Map2k7_chr8_4238740_4247897_+_ENSMUSG00000002948.19_ENSMUSG00000002948.19.unspliced",76,2,73,0.0263157894736842
"Map3k1_chr13_111746428_111808993_-_ENSMUSG00000021754.17_ENSMUSG00000021754.17.unspliced",90,26,59,0.288888888888889
"Map3k10_chr7_27656375_27674598_-_ENSMUSG00000040390.13_ENSMUSG00000040390.13.unspliced",78,21,53,0.269230769230769
"Map3k11_chr19_5688742_5702865_+_ENSMUSG00000004054.9_ENSMUSG00000004054.9.unspliced",62,7,51,0.112903225806452
"Map3k12_chr15_102497646_102517064_-_ENSMUSG00000023050.9_ENSMUSG00000023050.9.unspliced",86,22,61,0.255813953488372
"Map3k13_chr16_21794346_21933439_+_ENSMUSG00000033618.7_ENSMUSG00000033618.7.unspliced",43,7,36,0.162790697674419
"Map3k13_chr16_21794346_21933439_+_ENSMUSG00000033618.7_ENSMUST00000042065.6",58,22,34,0.379310344827586
"Map3k13_chr16_21794346_21933439_+_ENSMUSG00000033618.7_ENSMUST00000231988.1",61,20,40,0.327868852459016
"Map3k14_chr11_103219762_103267472_-_ENSMUSG00000020941.7_ENSMUSG00000020941.7.unspliced",75,12,60,0.16
"Map3k15_chrX_159988433_160123351_+_ENSMUSG00000031303.8_ENSMUSG00000031303.8.unspliced",46,9,33,0.195652173913043
"Map3k2_chr18_32163089_32236751_+_ENSMUSG00000024383.9_ENSMUSG00000024383.9.unspliced",35,5,28,0.142857142857143
"Map3k20_chr2_72285637_72442610_+_ENSMUSG00000004085.14_ENSMUSG00000004085.14.unspliced",73,13,52,0.178082191780822
"Map3k21_chr8_125910450_125947440_+_ENSMUSG00000031853.5_ENSMUSG00000031853.5.unspliced",54,16,33,0.296296296296296
"Map3k3_chr11_106084613_106155446_+_ENSMUSG00000020700.11_ENSMUSG00000020700.11.unspliced",50,10,37,0.2
"Map3k4_chr17_12227621_12318796_-_ENSMUSG00000014426.9_ENSMUSG00000014426.9.unspliced",96,38,55,0.395833333333333
"Map3k5_chr10_19934472_20142753_+_ENSMUSG00000071369.11_ENSMUSG00000071369.11.unspliced",57,17,38,0.298245614035088
"Map3k5_chr10_19934472_20142753_+_ENSMUSG00000071369.11_ENSMUST00000120259.7",58,21,35,0.362068965517241
"Map3k7_chr4_31964097_32023467_+_ENSMUSG00000028284.13_ENSMUSG00000028284.13.unspliced",71,18,51,0.253521126760563
"Map3k8_chr18_4331327_4353015_-_ENSMUSG00000024235.11_ENSMUSG00000024235.11.unspliced",70,5,64,0.0714285714285714
"Map3k9_chr12_81721010_81781175_-_ENSMUSG00000042724.8_ENSMUSG00000042724.8.unspliced",84,4,78,0.0476190476190476
"Map4_chr9_109931460_110083955_+_ENSMUSG00000032479.15_ENSMUSG00000032479.15.unspliced",70,12,54,0.171428571428571
"Map4k1_chr7_28982050_29003279_+_ENSMUSG00000037337.11_ENSMUSG00000037337.11.unspliced",89,9,77,0.101123595505618
"Map4k2_chr19_6341135_6355615_+_ENSMUSG00000024948.15_ENSMUSG00000024948.15.unspliced",71,22,46,0.309859154929577
"Map4k2_chr19_6341135_6355615_+_ENSMUSG00000024948.15_ENSMUST00000025897.12",84,12,71,0.142857142857143
"Map4k3_chr17_80580512_80728485_-_ENSMUSG00000024242.15_ENSMUSG00000024242.15.unspliced",62,12,49,0.193548387096774
"Map4k4_chr1_39900913_40026310_+_ENSMUSG00000026074.15_ENSMUSG00000026074.15.unspliced",56,21,33,0.375
"Map4k5_chr12_69803750_69893200_-_ENSMUSG00000034761.15_ENSMUSG00000034761.15.unspliced",68,16,50,0.235294117647059
"Map4k5_chr12_69803750_69893200_-_ENSMUSG00000034761.15_ENSMUST00000049239.7",82,33,45,0.402439024390244
"Map4k5_chr12_69803750_69893200_-_ENSMUSG00000034761.15_ENSMUST00000171211.7",82,33,45,0.402439024390244
"Map6_chr7_99267447_99337137_+_ENSMUSG00000055407.14_ENSMUSG00000055407.14.unspliced",73,13,55,0.178082191780822
"Map7_chr10_20148471_20281590_+_ENSMUSG00000019996.17_ENSMUSG00000019996.17.unspliced",64,13,46,0.203125
"Map7d2_chrX_159414572_159498757_+_ENSMUSG00000041020.14_ENSMUSG00000041020.14.unspliced",109,62,44,0.568807339449541
"Map9_chr3_82358044_82395268_+_ENSMUSG00000033900.13_ENSMUSG00000033900.13.unspliced",83,25,56,0.301204819277108
"Mapk1_chr16_16983382_17047453_+_ENSMUSG00000063358.17_ENSMUSG00000063358.17.unspliced",58,1,56,0.0172413793103448
"Mapk11_chr15_89142486_89149628_-_ENSMUSG00000053137.7_ENSMUSG00000053137.7.unspliced",67,23,42,0.343283582089552
"Mapk12_chr15_89130584_89140703_-_ENSMUSG00000022610.10_ENSMUSG00000022610.10.unspliced",74,6,67,0.0810810810810811
"Mapk13_chr17_28769297_28780233_+_ENSMUSG00000004864.13_ENSMUSG00000004864.13.unspliced",53,18,34,0.339622641509434
"Mapk14_chr17_28691329_28748406_+_ENSMUSG00000053436.15_ENSMUSG00000053436.15.unspliced",58,10,47,0.172413793103448
"Mapk1ip1_chr7_138835823_138846273_-_ENSMUSG00000041775.7_ENSMUSG00000041775.7.unspliced",97,9,88,0.0927835051546392
"Mapk1ip1l_chr14_47298266_47323204_+_ENSMUSG00000021840.17_ENSMUSG00000021840.17.unspliced",70,7,62,0.1
"Mapk4_chr18_73928486_74065359_-_ENSMUSG00000024558.12_ENSMUSG00000024558.12.unspliced",46,4,42,0.0869565217391304
"Mapk6_chr9_75369062_75410005_-_ENSMUSG00000042688.16_ENSMUSG00000042688.16.unspliced",55,14,40,0.254545454545455
"Mapk8_chr14_33377898_33447158_-_ENSMUSG00000021936.14_ENSMUSG00000021936.14.unspliced",88,4,76,0.0454545454545455
"Mapk8_chr14_33377898_33447158_-_ENSMUSG00000021936.14_ENSMUST00000111944.9",62,17,42,0.274193548387097
"Mapk8ip1_chr2_92383676_92401263_-_ENSMUSG00000027223.15_ENSMUSG00000027223.15.unspliced",109,17,87,0.155963302752294
"Mapk8ip2_chr15_89453913_89464468_+_ENSMUSG00000022619.5_ENSMUSG00000022619.5.unspliced",85,11,73,0.129411764705882
"Mapk8ip3_chr17_24892153_24936977_-_ENSMUSG00000024163.17_ENSMUSG00000024163.17.unspliced",78,17,60,0.217948717948718
"Mapk9_chr11_49846751_49886421_+_ENSMUSG00000020366.18_ENSMUSG00000020366.18.unspliced",51,7,42,0.137254901960784
"Mapkap1_chr2_34406771_34624950_+_ENSMUSG00000038696.14_ENSMUSG00000038696.14.unspliced",68,13,51,0.191176470588235
"Mapkapk3_chr9_107254927_107289877_-_ENSMUSG00000032577.16_ENSMUSG00000032577.16.unspliced",62,9,52,0.145161290322581
"Mapkapk5_chr5_121525038_121545905_-_ENSMUSG00000029454.15_ENSMUSG00000029454.15.unspliced",99,35,61,0.353535353535354
"Mapkbp1_chr2_119972699_120027408_+_ENSMUSG00000033902.12_ENSMUSG00000033902.12.unspliced",81,27,47,0.333333333333333
"Mapkbp1_chr2_119972699_120027408_+_ENSMUSG00000033902.12_ENSMUST00000229024.1",82,17,63,0.207317073170732
"Mapre1_chr2_153741274_153773310_+_ENSMUSG00000027479.14_ENSMUSG00000027479.14.unspliced",88,18,68,0.204545454545455
"Mapre2_chr18_23752333_23893861_+_ENSMUSG00000024277.14_ENSMUSG00000024277.14.unspliced",56,20,34,0.357142857142857
"Mapre2_chr18_23752333_23893861_+_ENSMUSG00000024277.14_ENSMUST00000118826.8",67,31,32,0.462686567164179
"Mapre3_chr5_30814641_30866106_+_ENSMUSG00000029166.14_ENSMUSG00000029166.14.unspliced",79,14,63,0.177215189873418
"Mapt_chr11_104231390_104332090_+_ENSMUSG00000018411.17_ENSMUSG00000018411.17.unspliced",58,1,57,0.0172413793103448
"Marchf2_chr17_33685692_33718670_-_ENSMUSG00000079557.11_ENSMUSG00000079557.11.unspliced",73,19,52,0.26027397260274
"Marchf3_chr18_56761716_56925548_-_ENSMUSG00000032656.14_ENSMUSG00000032656.14.unspliced",58,20,35,0.344827586206897
"Marchf5_chr19_37207543_37222151_+_ENSMUSG00000023307.14_ENSMUSG00000023307.14.unspliced",101,40,56,0.396039603960396
"Marchf6_chr15_31455891_31531053_-_ENSMUSG00000039100.10_ENSMUSG00000039100.10.unspliced",68,27,37,0.397058823529412
"Marchf7_chr2_60209887_60250676_+_ENSMUSG00000026977.17_ENSMUSG00000026977.17.unspliced",103,13,89,0.12621359223301
"Marchf8_chr6_116338024_116409540_+_ENSMUSG00000025702.15_ENSMUSG00000025702.15.unspliced",68,25,42,0.367647058823529
"Marf1_chr16_14109173_14163351_-_ENSMUSG00000060657.8_ENSMUSG00000060657.8.unspliced",73,16,57,0.219178082191781
"Marf1_chr16_14109173_14163351_-_ENSMUSG00000060657.8_ENSMUST00000229614.1",87,23,60,0.264367816091954
"Mark1_chr1_184896789_184999570_-_ENSMUSG00000026620.11_ENSMUSG00000026620.11.unspliced",67,19,44,0.283582089552239
"Mark2_chr19_7275396_7341860_-_ENSMUSG00000024969.15_ENSMUSG00000024969.15.unspliced",75,14,57,0.186666666666667
"Mark3_chr12_111574523_111656221_+_ENSMUSG00000007411.16_ENSMUSG00000007411.16.unspliced",55,7,47,0.127272727272727
"Mark4_chr7_19424775_19458821_-_ENSMUSG00000030397.11_ENSMUSG00000030397.11.unspliced",61,24,36,0.39344262295082
"Mars2_chr1_55237177_55248470_+_ENSMUSG00000046994.9_ENSMUST00000061334.9.monoexonic.unspliced",91,21,67,0.230769230769231
"Marveld1_chr19_42147400_42151703_+_ENSMUSG00000044345.9_ENSMUSG00000044345.9.unspliced",66,23,40,0.348484848484849
"Marveld2_chr13_100595957_100616971_-_ENSMUSG00000021636.15_ENSMUSG00000021636.15.unspliced",72,7,65,0.0972222222222222
"Marveld3_chr8_109947914_109962203_-_ENSMUSG00000001672.14_ENSMUSG00000001672.14.unspliced",62,9,50,0.145161290322581
"Maskbp3_chr18_36647860_36665917_+_ENSMUSG00000117942.1_ENSMUSG00000117942.1.unspliced",59,10,48,0.169491525423729
"Masp2_chr4_148602554_148615499_+_ENSMUSG00000028979.17_ENSMUSG00000028979.17.unspliced",65,26,37,0.4
"Mast2_chr4_116306762_116464183_-_ENSMUSG00000003810.13_ENSMUSG00000003810.13.unspliced",50,8,42,0.16
"Mast3_chr8_70778117_70805054_-_ENSMUSG00000031833.10_ENSMUSG00000031833.10.unspliced",73,4,66,0.0547945205479452
"Mast4_chr13_102732486_103334497_-_ENSMUSG00000034751.17_ENSMUSG00000034751.17.unspliced",72,12,58,0.166666666666667
"Mast4_chr13_102732486_103334497_-_ENSMUSG00000034751.17_ENSMUST00000164111.1",95,30,60,0.31578947368421
"Mast4_chr13_102732486_103334497_-_ENSMUSG00000034751.17_ENSMUST00000171791.7",50,12,37,0.24
"Mastl_chr2_23115606_23156024_-_ENSMUSG00000026779.6_ENSMUSG00000026779.6.unspliced",61,7,53,0.114754098360656
"Mat2b_chr11_40679314_40695203_-_ENSMUSG00000042032.13_ENSMUSG00000042032.13.unspliced",107,46,56,0.429906542056075
"Matk_chr10_81252935_81263365_+_ENSMUSG00000004933.17_ENSMUSG00000004933.17.unspliced",58,16,38,0.275862068965517
"Matn2_chr15_34306677_34436273_+_ENSMUSG00000022324.15_ENSMUSG00000022324.15.unspliced",82,35,41,0.426829268292683
"Matn2_chr15_34306677_34436273_+_ENSMUSG00000022324.15_ENSMUST00000022947.6",63,20,40,0.317460317460317
"Matn3_chr12_8947929_8972028_+_ENSMUSG00000020583.4_ENSMUSG00000020583.4.unspliced",57,14,38,0.245614035087719
"Matn4_chr2_164389393_164405160_-_ENSMUSG00000016995.17_ENSMUSG00000016995.17.unspliced",83,46,36,0.55421686746988
"Matr3_chr18_35562138_35593835_+_ENSMUSG00000037236.16_ENSMUSG00000037236.16.unspliced",71,24,46,0.338028169014085
"Matr3_chr18_35562138_35593835_+_ENSMUSG00000037236.16_ENSMUST00000166793.9",78,20,56,0.256410256410256
"Mau2_chr8_70016123_70042734_-_ENSMUSG00000031858.16_ENSMUSG00000031858.16.unspliced",67,16,49,0.238805970149254
"Mavs_chr2_131234063_131248025_+_ENSMUSG00000037523.13_ENSMUSG00000037523.13.unspliced",82,13,64,0.158536585365854
"Max_chr12_76937269_76962201_-_ENSMUSG00000059436.13_ENSMUSG00000059436.13.unspliced",67,20,44,0.298507462686567
"Mb_chr15_77015487_77050670_-_ENSMUSG00000018893.15_ENSMUSG00000018893.15.unspliced",68,22,46,0.323529411764706
"Mb21d2_chr16_28826176_28929673_-_ENSMUSG00000051065.9_ENSMUSG00000051065.9.unspliced",70,15,54,0.214285714285714
"Mbd1_chr18_74267605_74282732_+_ENSMUSG00000024561.11_ENSMUSG00000024561.11.unspliced",54,7,46,0.12962962962963
"Mbd2_chr18_70568189_70626131_+_ENSMUSG00000024513.16_ENSMUSG00000024513.16.unspliced",70,17,50,0.242857142857143
"Mbd4_chr6_115840697_115853371_-_ENSMUSG00000030322.12_ENSMUSG00000030322.12.unspliced",91,26,62,0.285714285714286
"Mbd4_chr6_115840697_115853371_-_ENSMUSG00000030322.12_ENSMUST00000122816.2",119,48,67,0.403361344537815
"Mbd5_chr2_48949508_49325405_+_ENSMUSG00000036792.12_ENSMUSG00000036792.12.unspliced",85,26,55,0.305882352941176
"Mbd5_chr2_48949508_49325405_+_ENSMUSG00000036792.12_ENSMUST00000112745.7",54,15,38,0.277777777777778
"Mbd6_chr10_127281956_127289018_-_ENSMUSG00000025409.14_ENSMUSG00000025409.14.unspliced",62,30,30,0.483870967741935
"Mbip_chr12_56328303_56345894_-_ENSMUSG00000021028.8_ENSMUSG00000021028.8.unspliced",72,17,54,0.236111111111111
"Mblac2_chr13_81711341_81753275_+_ENSMUSG00000051098.6_ENSMUSG00000051098.6.unspliced",57,26,28,0.456140350877193
"Mbnl1_chr3_60472830_60629750_+_ENSMUSG00000027763.13_ENSMUSG00000027763.13.unspliced",98,49,48,0.5
"Mbnl1_chr3_60472830_60629750_+_ENSMUSG00000027763.13_ENSMUST00000194201.5",89,32,50,0.359550561797753
"Mbnl2_chr14_120275669_120431697_+_ENSMUSG00000022139.17_ENSMUSG00000022139.17.unspliced",48,16,28,0.333333333333333
"Mbnl3_chrX_51117269_51206532_-_ENSMUSG00000036109.17_ENSMUSG00000036109.17.unspliced",76,39,35,0.513157894736842
"Mbnl3_chrX_51117269_51206532_-_ENSMUSG00000036109.17_ENSMUST00000041495.13",93,48,39,0.516129032258065
"Mboat1_chr13_30136489_30246717_+_ENSMUSG00000038732.15_ENSMUSG00000038732.15.unspliced",70,9,57,0.128571428571429
"Mboat2_chr12_24830879_24964397_+_ENSMUSG00000020646.17_ENSMUSG00000020646.17.unspliced",61,25,34,0.40983606557377
"Mboat7_chr7_3677789_3693523_-_ENSMUSG00000035596.14_ENSMUSG00000035596.14.unspliced",87,39,45,0.448275862068966
"Mbp_chr18_82475146_82585637_+_ENSMUSG00000041607.17_ENSMUSG00000041607.17.unspliced",74,5,62,0.0675675675675676
"Mbtd1_chr11_93885852_93946985_+_ENSMUSG00000059474.13_ENSMUSG00000059474.13.unspliced",83,2,80,0.0240963855421687
"Mbtd1_chr11_93885852_93946985_+_ENSMUSG00000059474.13_ENSMUST00000063645.10",120,32,87,0.266666666666667
"Mbtd1_chr11_93885852_93946985_+_ENSMUSG00000059474.13_ENSMUST00000107852.7",100,17,81,0.17
"Mbtps1_chr8_119508156_119558735_-_ENSMUSG00000031835.16_ENSMUSG00000031835.16.unspliced",79,14,59,0.177215189873418
"Mbtps2_chrX_157535371_157598715_-_ENSMUSG00000046873.18_ENSMUSG00000046873.18.unspliced",81,32,47,0.395061728395062
"Mcam_chr9_44134469_44142727_+_ENSMUSG00000032135.15_ENSMUSG00000032135.15.unspliced",68,14,49,0.205882352941176
"Mcam_chr9_44134469_44142727_+_ENSMUSG00000032135.15_ENSMUST00000098852.2",62,31,29,0.5
"Mcat_chr15_83546797_83563787_-_ENSMUSG00000048755.9_ENSMUSG00000048755.9.unspliced",100,12,86,0.12
"Mcc_chr18_44425060_44812182_-_ENSMUSG00000071856.10_ENSMUSG00000071856.10.unspliced",40,11,26,0.275
"Mccc1_chr3_35959312_36000678_-_ENSMUSG00000027709.9_ENSMUSG00000027709.9.unspliced",98,24,71,0.244897959183673
"Mccc2_chr13_99948530_100015639_-_ENSMUSG00000021646.9_ENSMUSG00000021646.9.unspliced",73,18,51,0.246575342465753
"Mcee_chr7_64392607_64412125_+_ENSMUSG00000033429.10_ENSMUSG00000033429.10.unspliced",57,8,45,0.140350877192982
"Mcf2l_chr8_12873806_13020905_+_ENSMUSG00000031442.21_ENSMUSG00000031442.21.unspliced",55,26,27,0.472727272727273
"Mcf2l_chr8_12873806_13020905_+_ENSMUSG00000031442.21_ENSMUST00000095456.9",56,30,22,0.535714285714286
"Mcfd2_chr17_87254443_87265935_-_ENSMUSG00000024150.12_ENSMUSG00000024150.12.unspliced",70,22,46,0.314285714285714
"Mcl1_chr3_95658788_95663176_+_ENSMUSG00000038612.16_ENSMUSG00000038612.16.unspliced",82,9,68,0.109756097560976
"Mcm10_chr2_4989714_5012791_-_ENSMUSG00000026669.14_ENSMUSG00000026669.14.unspliced",77,6,70,0.0779220779220779
"Mcm3_chr1_20802968_20820312_-_ENSMUSG00000041859.10_ENSMUSG00000041859.10.unspliced",48,13,32,0.270833333333333
"Mcm3ap_chr10_76468927_76515857_+_ENSMUSG00000001150.7_ENSMUSG00000001150.7.unspliced",82,23,58,0.280487804878049
"Mcm4_chr16_15623897_15637400_-_ENSMUSG00000022673.5_ENSMUSG00000022673.5.unspliced",73,16,53,0.219178082191781
"Mcm5_chr8_75109569_75128439_+_ENSMUSG00000005410.6_ENSMUSG00000005410.6.unspliced",70,18,49,0.257142857142857
"Mcm6_chr1_128331590_128359664_-_ENSMUSG00000026355.11_ENSMUSG00000026355.11.unspliced",51,30,19,0.588235294117647
"Mcm7_chr5_138164583_138172422_-_ENSMUSG00000029730.16_ENSMUSG00000029730.16.unspliced",71,20,51,0.28169014084507
"Mcm8_chr2_132816141_132844197_+_ENSMUSG00000027353.14_ENSMUSG00000027353.14.unspliced",83,23,57,0.27710843373494
"Mcm9_chr10_53536315_53630439_-_ENSMUSG00000058298.10_ENSMUSG00000058298.10.unspliced",79,9,69,0.113924050632911
"Mcm9_chr10_53536315_53630439_-_ENSMUSG00000058298.10_ENSMUST00000218549.2",73,27,44,0.36986301369863
